
Время,с. Число_поставленных_задач Состояние_первого_терминала Состояние_второго_терминала Состояние_третьего_терминала Количество_решенных_задач Количество_задач_в_очереди
9228 447 Активен Не_активен Не_активен 439 8
9231 447 Активен Не_активен Не_активен 439 8
9234 447 Активен Не_активен Не_активен 439 8
9237 447 Активен Не_активен Не_активен 439 8
9240 447 Активен Не_активен Не_активен 439 8
9243 447 Активен Не_активен Не_активен 439 8
9246 448 Не_активен Активен Не_активен 440 8
9249 448 Не_активен Активен Не_активен 440 8
9252 448 Не_активен Активен Не_активен 440 8
9255 448 Не_активен Активен Не_активен 440 8
9258 448 Не_активен Активен Не_активен 440 8
9261 448 Не_активен Активен Не_активен 440 8
9264 448 Не_активен Активен Не_активен 440 8
9267 449 Не_активен Не_активен Активен 441 8
9270 449 Не_активен Не_активен Активен 441 8
9273 449 Не_активен Не_активен Активен 441 8
9276 449 Не_активен Не_активен Активен 441 8
9279 449 Не_активен Не_активен Активен 441 8
9282 449 Не_активен Не_активен Активен 441 8
9285 449 Не_активен Не_активен Активен 441 8
9288 450 Активен Не_активен Не_активен 442 8
9291 450 Активен Не_активен Не_активен 442 8
9294 450 Активен Не_активен Не_активен 442 8
9297 450 Активен Не_активен Не_активен 442 8
9300 450 Активен Не_активен Не_активен 442 8
9303 450 Активен Не_активен Не_активен 442 8
9306 450 Активен Не_активен Не_активен 442 8
9309 451 Не_активен Активен Не_активен 443 8
9312 451 Не_активен Активен Не_активен 443 8
9315 451 Не_активен Активен Не_активен 443 8
9318 451 Не_активен Активен Не_активен 443 8
9321 451 Не_активен Активен Не_активен 443 8
9324 451 Не_активен Активен Не_активен 443 8
9327 451 Не_активен Активен Не_активен 443 8
9330 452 Не_активен Не_активен Активен 444 8
9333 452 Не_активен Не_активен Активен 444 8
9336 452 Не_активен Не_активен Активен 444 8
9339 452 Не_активен Не_активен Активен 444 8
9342 452 Не_активен Не_активен Активен 444 8
9345 452 Не_активен Не_активен Активен 444 8
9348 452 Не_активен Не_активен Активен 444 8
9351 453 Активен Не_активен Не_активен 445 8
9354 453 Активен Не_активен Не_активен 445 8
9357 453 Активен Не_активен Не_активен 445 8
9360 453 Активен Не_активен Не_активен 445 8
9363 453 Активен Не_активен Не_активен 445 8
9366 453 Активен Не_активен Не_активен 445 8
9369 453 Активен Не_активен Не_активен 445 8
9372 454 Не_активен Активен Не_активен 446 8
9375 454 Не_активен Активен Не_активен 446 8
9378 454 Не_активен Активен Не_активен 446 8
9381 454 Не_активен Активен Не_активен 446 8
9384 454 Не_активен Активен Не_активен 446 8
9387 454 Не_активен Активен Не_активен 446 8
9390 454 Не_активен Активен Не_активен 446 8
9393 455 Не_активен Не_активен Активен 447 8
9396 455 Не_активен Не_активен Активен 447 8
9399 455 Не_активен Не_активен Активен 447 8
9402 455 Не_активен Не_активен Активен 447 8
9405 455 Не_активен Не_активен Активен 447 8
9408 455 Не_активен Не_активен Активен 447 8
9411 455 Не_активен Не_активен Активен 447 8
9414 456 Активен Не_активен Не_активен 448 8
9417 456 Активен Не_активен Не_активен 448 8
9420 456 Активен Не_активен Не_активен 448 8
9423 456 Активен Не_активен Не_активен 448 8
9426 456 Активен Не_активен Не_активен 448 8
9429 456 Активен Не_активен Не_активен 448 8
9432 456 Активен Не_активен Не_активен 448 8
9435 457 Не_активен Активен Не_активен 449 8
9438 457 Не_активен Активен Не_активен 449 8
9441 457 Не_активен Активен Не_активен 449 8
9444 457 Не_активен Активен Не_активен 449 8
9447 457 Не_активен Активен Не_активен 449 8
9450 457 Не_активен Активен Не_активен 449 8
9453 457 Не_активен Активен Не_активен 449 8
9456 458 Не_активен Не_активен Активен 450 8
9459 458 Не_активен Не_активен Активен 450 8
9462 458 Не_активен Не_активен Активен 450 8
9465 458 Не_активен Не_активен Активен 450 8
9468 458 Не_активен Не_активен Активен 450 8
9471 458 Не_активен Не_активен Активен 450 8
9474 458 Не_активен Не_активен Активен 450 8
9477 459 Активен Не_активен Не_активен 451 8
9480 459 Активен Не_активен Не_активен 451 8
9483 459 Активен Не_активен Не_активен 451 8
9486 459 Активен Не_активен Не_активен 451 8
9489 459 Активен Не_активен Не_активен 451 8
9492 459 Активен Не_активен Не_активен 451 8
9495 459 Активен Не_активен Не_активен 451 8
9498 460 Не_активен Активен Не_активен 452 8
9501 460 Не_активен Активен Не_активен 452 8
9504 460 Не_активен Активен Не_активен 452 8
9507 460 Не_активен Активен Не_активен 452 8
9510 460 Не_активен Активен Не_активен 452 8
9513 460 Не_активен Активен Не_активен 452 8
9516 460 Не_активен Активен Не_активен 452 8
9519 461 Не_активен Не_активен Активен 453 8
9522 461 Не_активен Не_активен Активен 453 8
9525 461 Не_активен Не_активен Активен 453 8
9528 461 Не_активен Не_активен Активен 453 8
9531 461 Не_активен Не_активен Активен 453 8
9534 461 Не_активен Не_активен Активен 453 8
9537 461 Не_активен Не_активен Активен 453 8
9540 462 Активен Не_активен Не_активен 454 8
9543 462 Активен Не_активен Не_активен 454 8
9546 462 Активен Не_активен Не_активен 454 8
9549 462 Активен Не_активен Не_активен 454 8
9552 462 Активен Не_активен Не_активен 454 8
9555 462 Активен Не_активен Не_активен 454 8
9558 462 Активен Не_активен Не_активен 454 8
9561 463 Не_активен Активен Не_активен 455 8
9564 463 Не_активен Активен Не_активен 455 8
9567 463 Не_активен Активен Не_активен 455 8
9570 463 Не_активен Активен Не_активен 455 8
9573 463 Не_активен Активен Не_активен 455 8
9576 463 Не_активен Активен Не_активен 455 8
9579 463 Не_активен Активен Не_активен 455 8
9582 464 Не_активен Не_активен Активен 456 8
9585 464 Не_активен Не_активен Активен 456 8
9588 464 Не_активен Не_активен Активен 456 8
9591 464 Не_активен Не_активен Активен 456 8
9594 464 Не_активен Не_активен Активен 456 8
9597 464 Не_активен Не_активен Активен 456 8
9600 464 Не_активен Не_активен Активен 456 8
9603 465 Активен Не_активен Не_активен 457 8
9606 465 Активен Не_активен Не_активен 457 8
9609 465 Активен Не_активен Не_активен 457 8
9612 465 Активен Не_активен Не_активен 457 8
9615 465 Активен Не_активен Не_активен 457 8
9618 465 Активен Не_активен Не_активен 457 8
9621 465 Активен Не_активен Не_активен 457 8
9624 466 Не_активен Активен Не_активен 458 8
9627 466 Не_активен Активен Не_активен 458 8
9630 466 Не_активен Активен Не_активен 458 8
9633 466 Не_активен Активен Не_активен 458 8
9636 466 Не_активен Активен Не_активен 458 8
9639 466 Не_активен Активен Не_активен 458 8
9642 466 Не_активен Активен Не_активен 458 8
9645 467 Не_активен Не_активен Активен 459 8
9648 467 Не_активен Не_активен Активен 459 8
9651 467 Не_активен Не_активен Активен 459 8
9654 467 Не_активен Не_активен Активен 459 8
9657 467 Не_активен Не_активен Активен 459 8
9660 467 Не_активен Не_активен Активен 459 8
9663 467 Не_активен Не_активен Активен 459 8
9666 468 Активен Не_активен Не_активен 460 8
9669 468 Активен Не_активен Не_активен 460 8
9672 468 Активен Не_активен Не_активен 460 8
9675 468 Активен Не_активен Не_активен 460 8
9678 468 Активен Не_активен Не_активен 460 8
9681 468 Активен Не_активен Не_активен 460 8
9684 468 Активен Не_активен Не_активен 460 8
9687 469 Не_активен Активен Не_активен 461 8
9690 469 Не_активен Активен Не_активен 461 8
9693 469 Не_активен Активен Не_активен 461 8
9696 469 Не_активен Активен Не_активен 461 8
9699 469 Не_активен Активен Не_активен 461 8
9702 469 Не_активен Активен Не_активен 461 8
9705 469 Не_активен Активен Не_активен 461 8
9708 470 Не_активен Не_активен Активен 462 8
9711 470 Не_активен Не_активен Активен 462 8
9714 470 Не_активен Не_активен Активен 462 8
9717 470 Не_активен Не_активен Активен 462 8
9720 470 Не_активен Не_активен Активен 462 8
9723 470 Не_активен Не_активен Активен 462 8
9726 470 Не_активен Не_активен Активен 462 8
9729 471 Активен Не_активен Не_активен 463 8
9732 471 Активен Не_активен Не_активен 463 8
9735 471 Активен Не_активен Не_активен 463 8
9738 471 Активен Не_активен Не_активен 463 8
9741 471 Активен Не_активен Не_активен 463 8
9744 471 Активен Не_активен Не_активен 463 8
9747 471 Активен Не_активен Не_активен 463 8
9750 472 Не_активен Активен Не_активен 464 8
9753 472 Не_активен Активен Не_активен 464 8
9756 472 Не_активен Активен Не_активен 464 8
9759 472 Не_активен Активен Не_активен 464 8
9762 472 Не_активен Активен Не_активен 464 8
9765 472 Не_активен Активен Не_активен 464 8
9768 472 Не_активен Активен Не_активен 464 8
9771 473 Не_активен Не_активен Активен 465 8
9774 473 Не_активен Не_активен Активен 465 8
9777 473 Не_активен Не_активен Активен 465 8
9780 473 Не_активен Не_активен Активен 465 8
9783 473 Не_активен Не_активен Активен 465 8
9786 473 Не_активен Не_активен Активен 465 8
9789 473 Не_активен Не_активен Активен 465 8
9792 474 Активен Не_активен Не_активен 466 8
9795 474 Активен Не_активен Не_активен 466 8
9798 474 Активен Не_активен Не_активен 466 8
9801 474 Активен Не_активен Не_активен 466 8
9804 474 Активен Не_активен Не_активен 466 8
9807 474 Активен Не_активен Не_активен 466 8
9810 474 Активен Не_активен Не_активен 466 8
9813 475 Не_активен Активен Не_активен 467 8
9816 475 Не_активен Активен Не_активен 467 8
9819 475 Не_активен Активен Не_активен 467 8
9822 475 Не_активен Активен Не_активен 467 8
9825 475 Не_активен Активен Не_активен 467 8
9828 475 Не_активен Активен Не_активен 467 8
9831 475 Не_активен Активен Не_активен 467 8
9834 476 Не_активен Не_активен Активен 468 8
9837 476 Не_активен Не_активен Активен 468 8
9840 476 Не_активен Не_активен Активен 468 8
9843 476 Не_активен Не_активен Активен 468 8
9846 476 Не_активен Не_активен Активен 468 8
9849 476 Не_активен Не_активен Активен 468 8
9852 476 Не_активен Не_активен Активен 468 8
9855 477 Активен Не_активен Не_активен 469 8
9858 477 Активен Не_активен Не_активен 469 8
9861 477 Активен Не_активен Не_активен 469 8
9864 477 Активен Не_активен Не_активен 469 8
9867 477 Активен Не_активен Не_активен 469 8
9870 477 Активен Не_активен Не_активен 469 8
9873 477 Активен Не_активен Не_активен 469 8
9876 478 Не_активен Активен Не_активен 470 8
9879 478 Не_активен Активен Не_активен 470 8
9882 478 Не_активен Активен Не_активен 470 8
9885 478 Не_активен Активен Не_активен 470 8
9888 478 Не_активен Активен Не_активен 470 8
9891 478 Не_активен Активен Не_активен 470 8
9894 478 Не_активен Активен Не_активен 470 8
9897 479 Не_активен Не_активен Активен 471 8
9900 479 Не_активен Не_активен Активен 471 8
9903 479 Не_активен Не_активен Активен 471 8
9906 479 Не_активен Не_активен Активен 471 8
9909 479 Не_активен Не_активен Активен 471 8
9912 479 Не_активен Не_активен Активен 471 8
9915 479 Не_активен Не_активен Активен 471 8
9918 480 Активен Не_активен Не_активен 472 8
9921 480 Активен Не_активен Не_активен 472 8
9924 480 Активен Не_активен Не_активен 472 8
9927 480 Активен Не_активен Не_активен 472 8
9930 480 Активен Не_активен Не_активен 472 8
9933 480 Активен Не_активен Не_активен 472 8
9936 480 Активен Не_активен Не_активен 472 8
9939 481 Не_активен Активен Не_активен 473 8
9942 481 Не_активен Активен Не_активен 473 8
9945 481 Не_активен Активен Не_активен 473 8
9948 481 Не_активен Активен Не_активен 473 8
9951 481 Не_активен Активен Не_активен 473 8
9954 481 Не_активен Активен Не_активен 473 8
9957 481 Не_активен Активен Не_активен 473 8
9960 482 Не_активен Не_активен Активен 474 8
9963 482 Не_активен Не_активен Активен 474 8
9966 482 Не_активен Не_активен Активен 474 8
9969 482 Не_активен Не_активен Активен 474 8
9972 482 Не_активен Не_активен Активен 474 8
9975 482 Не_активен Не_активен Активен 474 8
9978 482 Не_активен Не_активен Активен 474 8
9981 483 Активен Не_активен Не_активен 475 8
9984 483 Активен Не_активен Не_активен 475 8
9987 483 Активен Не_активен Не_активен 475 8
9990 483 Активен Не_активен Не_активен 475 8
9993 483 Активен Не_активен Не_активен 475 8
9996 483 Активен Не_активен Не_активен 475 8
9999 483 Активен Не_активен Не_активен 475 8
10002 484 Не_активен Активен Не_активен 476 8
10005 484 Не_активен Активен Не_активен 476 8
10008 484 Не_активен Активен Не_активен 476 8
10011 484 Не_активен Активен Не_активен 476 8
10014 484 Не_активен Активен Не_активен 476 8
10017 484 Не_активен Активен Не_активен 476 8
10020 484 Не_активен Активен Не_активен 476 8
10023 485 Не_активен Не_активен Активен 477 8
10026 485 Не_активен Не_активен Активен 477 8
10029 485 Не_активен Не_активен Активен 477 8
10032 485 Не_активен Не_активен Активен 477 8
10035 485 Не_активен Не_активен Активен 477 8
10038 485 Не_активен Не_активен Активен 477 8
10041 485 Не_активен Не_активен Активен 477 8
10044 486 Активен Не_активен Не_активен 478 8
10047 486 Активен Не_активен Не_активен 478 8
10050 486 Активен Не_активен Не_активен 478 8
10053 486 Активен Не_активен Не_активен 478 8
10056 486 Активен Не_активен Не_активен 478 8
10059 486 Активен Не_активен Не_активен 478 8
10062 486 Активен Не_активен Не_активен 478 8
10065 487 Не_активен Активен Не_активен 479 8
10068 487 Не_активен Активен Не_активен 479 8
10071 487 Не_активен Активен Не_активен 479 8
10074 487 Не_активен Активен Не_активен 479 8
10077 487 Не_активен Активен Не_активен 479 8
10080 487 Не_активен Активен Не_активен 479 8
10083 487 Не_активен Активен Не_активен 479 8
10086 488 Не_активен Не_активен Активен 480 8
10089 488 Не_активен Не_активен Активен 480 8
10092 488 Не_активен Не_активен Активен 480 8
10095 488 Не_активен Не_активен Активен 480 8
10098 488 Не_активен Не_активен Активен 480 8
10101 488 Не_активен Не_активен Активен 480 8
10104 488 Не_активен Не_активен Активен 480 8
10107 489 Активен Не_активен Не_активен 481 8
10110 489 Активен Не_активен Не_активен 481 8
10113 489 Активен Не_активен Не_активен 481 8
10116 489 Активен Не_активен Не_активен 481 8
10119 489 Активен Не_активен Не_активен 481 8
10122 489 Активен Не_активен Не_активен 481 8
10125 489 Активен Не_активен Не_активен 481 8
10128 490 Не_активен Активен Не_активен 482 8
10131 490 Не_активен Активен Не_активен 482 8
10134 490 Не_активен Активен Не_активен 482 8
10137 490 Не_активен Активен Не_активен 482 8
10140 490 Не_активен Активен Не_активен 482 8
10143 490 Не_активен Активен Не_активен 482 8
10146 490 Не_активен Активен Не_активен 482 8
10149 491 Не_активен Не_активен Активен 483 8
10152 491 Не_активен Не_активен Активен 483 8
10155 491 Не_активен Не_активен Активен 483 8
10158 491 Не_активен Не_активен Активен 483 8
10161 491 Не_активен Не_активен Активен 483 8
10164 491 Не_активен Не_активен Активен 483 8
10167 491 Не_активен Не_активен Активен 483 8
10170 492 Активен Не_активен Не_активен 484 8
10173 492 Активен Не_активен Не_активен 484 8
10176 492 Активен Не_активен Не_активен 484 8
10179 492 Активен Не_активен Не_активен 484 8
10182 492 Активен Не_активен Не_активен 484 8
10185 492 Активен Не_активен Не_активен 484 8
10188 492 Активен Не_активен Не_активен 484 8
10191 493 Не_активен Активен Не_активен 485 8
10194 493 Не_активен Активен Не_активен 485 8
10197 493 Не_активен Активен Не_активен 485 8
10200 493 Не_активен Активен Не_активен 485 8
10203 493 Не_активен Активен Не_активен 485 8
10206 493 Не_активен Активен Не_активен 485 8
10209 493 Не_активен Активен Не_активен 485 8
10212 494 Не_активен Не_активен Активен 486 8
10215 494 Не_активен Не_активен Активен 486 8
10218 494 Не_активен Не_активен Активен 486 8
10221 494 Не_активен Не_активен Активен 486 8
10224 494 Не_активен Не_активен Активен 486 8
10227 494 Не_активен Не_активен Активен 486 8
10230 494 Не_активен Не_активен Активен 486 8
10233 495 Активен Не_активен Не_активен 487 8
10236 495 Активен Не_активен Не_активен 487 8
10239 495 Активен Не_активен Не_активен 487 8
10242 495 Активен Не_активен Не_активен 487 8
10245 495 Активен Не_активен Не_активен 487 8
10248 495 Активен Не_активен Не_активен 487 8
10251 495 Активен Не_активен Не_активен 487 8
10254 496 Не_активен Активен Не_активен 488 8
10257 496 Не_активен Активен Не_активен 488 8
10260 496 Не_активен Активен Не_активен 488 8
10263 496 Не_активен Активен Не_активен 488 8
10266 496 Не_активен Активен Не_активен 488 8
10269 496 Не_активен Активен Не_активен 488 8
10272 496 Не_активен Активен Не_активен 488 8
10275 497 Не_активен Не_активен Активен 489 8
10278 497 Не_активен Не_активен Активен 489 8
10281 497 Не_активен Не_активен Активен 489 8
10284 497 Не_активен Не_активен Активен 489 8
10287 497 Не_активен Не_активен Активен 489 8
10290 497 Не_активен Не_активен Активен 489 8
10293 497 Не_активен Не_активен Активен 489 8
10296 498 Активен Не_активен Не_активен 490 8
10299 498 Активен Не_активен Не_активен 490 8
10302 498 Активен Не_активен Не_активен 490 8
10305 498 Активен Не_активен Не_активен 490 8
10308 498 Активен Не_активен Не_активен 490 8
10311 498 Активен Не_активен Не_активен 490 8
10314 498 Активен Не_активен Не_активен 490 8
10317 499 Не_активен Активен Не_активен 491 8
10320 499 Не_активен Активен Не_активен 491 8
10323 499 Не_активен Активен Не_активен 491 8
10326 499 Не_активен Активен Не_активен 491 8
10329 499 Не_активен Активен Не_активен 491 8
10332 499 Не_активен Активен Не_активен 491 8
10335 499 Не_активен Активен Не_активен 491 8
10338 500 Не_активен Не_активен Активен 492 8
10341 500 Не_активен Не_активен Активен 492 8
10344 500 Не_активен Не_активен Активен 492 8
10347 500 Не_активен Не_активен Активен 492 8
10350 500 Не_активен Не_активен Активен 492 8
10353 500 Не_активен Не_активен Активен 492 8
10356 500 Не_активен Не_активен Активен 492 8
10359 501 Активен Не_активен Не_активен 493 8
10362 501 Активен Не_активен Не_активен 493 8
10365 501 Активен Не_активен Не_активен 493 8
10368 501 Активен Не_активен Не_активен 493 8
10371 501 Активен Не_активен Не_активен 493 8
10374 501 Активен Не_активен Не_активен 493 8
10377 501 Активен Не_активен Не_активен 493 8
10380 502 Не_активен Активен Не_активен 494 8
10383 502 Не_активен Активен Не_активен 494 8
10386 502 Не_активен Активен Не_активен 494 8
10389 502 Не_активен Активен Не_активен 494 8
10392 502 Не_активен Активен Не_активен 494 8
10395 502 Не_активен Активен Не_активен 494 8
10398 502 Не_активен Активен Не_активен 494 8
10401 503 Не_активен Не_активен Активен 495 8
10404 503 Не_активен Не_активен Активен 495 8
10407 503 Не_активен Не_активен Активен 495 8
10410 503 Не_активен Не_активен Активен 495 8
10413 503 Не_активен Не_активен Активен 495 8
10416 503 Не_активен Не_активен Активен 495 8
10419 503 Не_активен Не_активен Активен 495 8
10422 504 Активен Не_активен Не_активен 496 8
10425 504 Активен Не_активен Не_активен 496 8
10428 504 Активен Не_активен Не_активен 496 8
10431 504 Активен Не_активен Не_активен 496 8
10434 504 Активен Не_активен Не_активен 496 8
10437 504 Активен Не_активен Не_активен 496 8
10440 504 Активен Не_активен Не_активен 496 8
10443 505 Не_активен Активен Не_активен 497 8
10446 505 Не_активен Активен Не_активен 497 8
10449 505 Не_активен Активен Не_активен 497 8
10452 505 Не_активен Активен Не_активен 497 8
10455 505 Не_активен Активен Не_активен 497 8
10458 505 Не_активен Активен Не_активен 497 8
10461 505 Не_активен Активен Не_активен 497 8
10464 506 Не_активен Не_активен Активен 498 8
10467 506 Не_активен Не_активен Активен 498 8
10470 506 Не_активен Не_активен Активен 498 8
10473 506 Не_активен Не_активен Активен 498 8
10476 506 Не_активен Не_активен Активен 498 8
10479 506 Не_активен Не_активен Активен 498 8
10482 506 Не_активен Не_активен Активен 498 8
10485 507 Активен Не_активен Не_активен 499 8
10488 507 Активен Не_активен Не_активен 499 8
10491 507 Активен Не_активен Не_активен 499 8
10494 507 Активен Не_активен Не_активен 499 8
10497 507 Активен Не_активен Не_активен 499 8
10500 507 Активен Не_активен Не_активен 499 8
10503 507 Активен Не_активен Не_активен 499 8
10506 508 Не_активен Активен Не_активен 500 8
10509 508 Не_активен Активен Не_активен 500 8
10512 508 Не_активен Активен Не_активен 500 8
10515 508 Не_активен Активен Не_активен 500 8
10518 508 Не_активен Активен Не_активен 500 8
10521 508 Не_активен Активен Не_активен 500 8
10524 508 Не_активен Активен Не_активен 500 8
10527 509 Не_активен Не_активен Активен 501 8
10530 509 Не_активен Не_активен Активен 501 8
10533 509 Не_активен Не_активен Активен 501 8
10536 509 Не_активен Не_активен Активен 501 8
10539 509 Не_активен Не_активен Активен 501 8
10542 509 Не_активен Не_активен Активен 501 8
10545 509 Не_активен Не_активен Активен 501 8
10548 510 Активен Не_активен Не_активен 502 8
10551 510 Активен Не_активен Не_активен 502 8
10554 510 Активен Не_активен Не_активен 502 8
10557 510 Активен Не_активен Не_активен 502 8
10560 510 Активен Не_активен Не_активен 502 8
10563 510 Активен Не_активен Не_активен 502 8
10566 510 Активен Не_активен Не_активен 502 8
10569 511 Не_активен Активен Не_активен 503 8
10572 511 Не_активен Активен Не_активен 503 8
10575 511 Не_активен Активен Не_активен 503 8
10578 511 Не_активен Активен Не_активен 503 8
10581 511 Не_активен Активен Не_активен 503 8
10584 511 Не_активен Активен Не_активен 503 8
10587 511 Не_активен Активен Не_активен 503 8
10590 512 Не_активен Не_активен Активен 504 8
10593 512 Не_активен Не_активен Активен 504 8
10596 512 Не_активен Не_активен Активен 504 8
10599 512 Не_активен Не_активен Активен 504 8
10602 512 Не_активен Не_активен Активен 504 8
10605 512 Не_активен Не_активен Активен 504 8
10608 512 Не_активен Не_активен Активен 504 8
10611 513 Активен Не_активен Не_активен 505 8
10614 513 Активен Не_активен Не_активен 505 8
10617 513 Активен Не_активен Не_активен 505 8
10620 513 Активен Не_активен Не_активен 505 8
10623 513 Активен Не_активен Не_активен 505 8
10626 513 Активен Не_активен Не_активен 505 8
10629 513 Активен Не_активен Не_активен 505 8
10632 514 Не_активен Активен Не_активен 506 8
10635 514 Не_активен Активен Не_активен 506 8
10638 514 Не_активен Активен Не_активен 506 8
10641 514 Не_активен Активен Не_активен 506 8
10644 514 Не_активен Активен Не_активен 506 8
10647 514 Не_активен Активен Не_активен 506 8
10650 514 Не_активен Активен Не_активен 506 8
10653 515 Не_активен Не_активен Активен 507 8
10656 515 Не_активен Не_активен Активен 507 8
10659 515 Не_активен Не_активен Активен 507 8
10662 515 Не_активен Не_активен Активен 507 8
10665 515 Не_активен Не_активен Активен 507 8
10668 515 Не_активен Не_активен Активен 507 8
10671 515 Не_активен Не_активен Активен 507 8
10674 516 Активен Не_активен Не_активен 508 8
10677 516 Активен Не_активен Не_активен 508 8
10680 516 Активен Не_активен Не_активен 508 8
10683 516 Активен Не_активен Не_активен 508 8
10686 516 Активен Не_активен Не_активен 508 8
10689 516 Активен Не_активен Не_активен 508 8
10692 516 Активен Не_активен Не_активен 508 8
10695 517 Не_активен Активен Не_активен 509 8
10698 517 Не_активен Активен Не_активен 509 8
10701 517 Не_активен Активен Не_активен 509 8
10704 517 Не_активен Активен Не_активен 509 8
10707 517 Не_активен Активен Не_активен 509 8
10710 517 Не_активен Активен Не_активен 509 8
10713 517 Не_активен Активен Не_активен 509 8
10716 518 Не_активен Не_активен Активен 510 8
10719 518 Не_активен Не_активен Активен 510 8
10722 518 Не_активен Не_активен Активен 510 8
10725 518 Не_активен Не_активен Активен 510 8
10728 518 Не_активен Не_активен Активен 510 8
10731 518 Не_активен Не_активен Активен 510 8
10734 518 Не_активен Не_активен Активен 510 8
10737 519 Активен Не_активен Не_активен 511 8
10740 519 Активен Не_активен Не_активен 511 8
10743 519 Активен Не_активен Не_активен 511 8
10746 519 Активен Не_активен Не_активен 511 8
10749 519 Активен Не_активен Не_активен 511 8
10752 519 Активен Не_активен Не_активен 511 8
10755 519 Активен Не_активен Не_активен 511 8
10758 520 Не_активен Активен Не_активен 512 8
10761 520 Не_активен Активен Не_активен 512 8
10764 520 Не_активен Активен Не_активен 512 8
10767 520 Не_активен Активен Не_активен 512 8
10770 520 Не_активен Активен Не_активен 512 8
10773 520 Не_активен Активен Не_активен 512 8
10776 520 Не_активен Активен Не_активен 512 8
10779 521 Не_активен Не_активен Активен 513 8
10782 521 Не_активен Не_активен Активен 513 8
10785 521 Не_активен Не_активен Активен 513 8
10788 521 Не_активен Не_активен Активен 513 8
10791 521 Не_активен Не_активен Активен 513 8
10794 521 Не_активен Не_активен Активен 513 8
10797 521 Не_активен Не_активен Активен 513 8
10800 522 Активен Не_активен Не_активен 514 8
10803 522 Активен Не_активен Не_активен 514 8
10806 522 Активен Не_активен Не_активен 514 8
10809 522 Активен Не_активен Не_активен 514 8
10812 522 Активен Не_активен Не_активен 514 8
10815 522 Активен Не_активен Не_активен 514 8
10818 522 Активен Не_активен Не_активен 514 8
10821 523 Не_активен Активен Не_активен 515 8
10824 523 Не_активен Активен Не_активен 515 8
10827 523 Не_активен Активен Не_активен 515 8
10830 523 Не_активен Активен Не_активен 515 8
10833 523 Не_активен Активен Не_активен 515 8
10836 523 Не_активен Активен Не_активен 515 8
10839 523 Не_активен Активен Не_активен 515 8
10842 524 Не_активен Не_активен Активен 516 8
10845 524 Не_активен Не_активен Активен 516 8
10848 524 Не_активен Не_активен Активен 516 8
10851 524 Не_активен Не_активен Активен 516 8
10854 524 Не_активен Не_активен Активен 516 8
10857 524 Не_активен Не_активен Активен 516 8
10860 524 Не_активен Не_активен Активен 516 8
10863 525 Активен Не_активен Не_активен 517 8
10866 525 Активен Не_активен Не_активен 517 8
10869 525 Активен Не_активен Не_активен 517 8
10872 525 Активен Не_активен Не_активен 517 8
10875 525 Активен Не_активен Не_активен 517 8
10878 525 Активен Не_активен Не_активен 517 8
10881 525 Активен Не_активен Не_активен 517 8
10884 526 Не_активен Активен Не_активен 518 8
10887 526 Не_активен Активен Не_активен 518 8
10890 526 Не_активен Активен Не_активен 518 8
10893 526 Не_активен Активен Не_активен 518 8
10896 526 Не_активен Активен Не_активен 518 8
10899 526 Не_активен Активен Не_активен 518 8
10902 526 Не_активен Активен Не_активен 518 8
10905 527 Не_активен Не_активен Активен 519 8
10908 527 Не_активен Не_активен Активен 519 8
10911 527 Не_активен Не_активен Активен 519 8
10914 527 Не_активен Не_активен Активен 519 8
10917 527 Не_активен Не_активен Активен 519 8
10920 527 Не_активен Не_активен Активен 519 8
10923 527 Не_активен Не_активен Активен 519 8
10926 528 Активен Не_активен Не_активен 520 8
10929 528 Активен Не_активен Не_активен 520 8
10932 528 Активен Не_активен Не_активен 520 8
10935 528 Активен Не_активен Не_активен 520 8
10938 528 Активен Не_активен Не_активен 520 8
10941 528 Активен Не_активен Не_активен 520 8
10944 528 Активен Не_активен Не_активен 520 8
10947 529 Не_активен Активен Не_активен 521 8
10950 529 Не_активен Активен Не_активен 521 8
10953 529 Не_активен Активен Не_активен 521 8
10956 529 Не_активен Активен Не_активен 521 8
10959 529 Не_активен Активен Не_активен 521 8
10962 529 Не_активен Активен Не_активен 521 8
10965 529 Не_активен Активен Не_активен 521 8
10968 530 Не_активен Не_активен Активен 522 8
10971 530 Не_активен Не_активен Активен 522 8
10974 530 Не_активен Не_активен Активен 522 8
10977 530 Не_активен Не_активен Активен 522 8
10980 530 Не_активен Не_активен Активен 522 8
10983 530 Не_активен Не_активен Активен 522 8
10986 530 Не_активен Не_активен Активен 522 8
10989 531 Активен Не_активен Не_активен 523 8
10992 531 Активен Не_активен Не_активен 523 8
10995 531 Активен Не_активен Не_активен 523 8
10998 531 Активен Не_активен Не_активен 523 8
11001 531 Активен Не_активен Не_активен 523 8
11004 531 Активен Не_активен Не_активен 523 8
11007 531 Активен Не_активен Не_активен 523 8
11010 532 Не_активен Активен Не_активен 524 8
11013 532 Не_активен Активен Не_активен 524 8
11016 532 Не_активен Активен Не_активен 524 8
11019 532 Не_активен Активен Не_активен 524 8
11022 532 Не_активен Активен Не_активен 524 8
11025 532 Не_активен Активен Не_активен 524 8
11028 532 Не_активен Активен Не_активен 524 8
11031 533 Не_активен Не_активен Активен 525 8
11034 533 Не_активен Не_активен Активен 525 8
11037 533 Не_активен Не_активен Активен 525 8
11040 533 Не_активен Не_активен Активен 525 8
