
Время,с. Число_поставленных_задач Состояние_первого_терминала Состояние_второго_терминала Состояние_третьего_терминала Количество_решенных_задач Количество_задач_в_очереди
50055 11672 Не_активен Не_активен Не_активен 6666 5006
50058 11673 Не_активен Не_активен Не_активен 6667 5006
50061 11674 Не_активен Не_активен Не_активен 6668 5006
50064 11675 Не_активен Не_активен Не_активен 6669 5006
50067 11676 Не_активен Не_активен Не_активен 6670 5006
50070 11676 Активен Не_активен Не_активен 6670 5006
50073 11676 Активен Не_активен Не_активен 6670 5006
50076 11676 Активен Не_активен Не_активен 6670 5006
50079 11677 Не_активен Активен Не_активен 6670 5007
50082 11678 Не_активен Не_активен Активен 6670 5008
50085 11679 Не_активен Не_активен Не_активен 6670 5009
50088 11680 Не_активен Не_активен Не_активен 6671 5009
50091 11681 Не_активен Не_активен Не_активен 6672 5009
50094 11682 Не_активен Не_активен Не_активен 6673 5009
50097 11683 Не_активен Не_активен Не_активен 6674 5009
50100 11683 Не_активен Активен Не_активен 6674 5009
50103 11683 Не_активен Активен Не_активен 6674 5009
50106 11683 Не_активен Активен Не_активен 6674 5009
50109 11684 Не_активен Не_активен Активен 6674 5010
50112 11685 Активен Не_активен Не_активен 6674 5011
50115 11686 Не_активен Не_активен Не_активен 6674 5012
50118 11687 Не_активен Не_активен Не_активен 6675 5012
50121 11688 Не_активен Не_активен Не_активен 6676 5012
50124 11689 Не_активен Не_активен Не_активен 6677 5012
50127 11690 Не_активен Не_активен Не_активен 6678 5012
50130 11690 Не_активен Не_активен Активен 6678 5012
50133 11690 Не_активен Не_активен Активен 6678 5012
50136 11690 Не_активен Не_активен Активен 6678 5012
50139 11691 Активен Не_активен Не_активен 6678 5013
50142 11692 Не_активен Активен Не_активен 6678 5014
50145 11693 Не_активен Не_активен Не_активен 6678 5015
50148 11694 Не_активен Не_активен Не_активен 6679 5015
50151 11695 Не_активен Не_активен Не_активен 6680 5015
50154 11696 Не_активен Не_активен Не_активен 6681 5015
50157 11697 Не_активен Не_активен Не_активен 6682 5015
50160 11697 Активен Не_активен Не_активен 6682 5015
50163 11697 Активен Не_активен Не_активен 6682 5015
50166 11697 Активен Не_активен Не_активен 6682 5015
50169 11698 Не_активен Активен Не_активен 6682 5016
50172 11699 Не_активен Не_активен Активен 6682 5017
50175 11700 Не_активен Не_активен Не_активен 6682 5018
50178 11701 Не_активен Не_активен Не_активен 6683 5018
50181 11702 Не_активен Не_активен Не_активен 6684 5018
50184 11703 Не_активен Не_активен Не_активен 6685 5018
50187 11704 Не_активен Не_активен Не_активен 6686 5018
50190 11704 Не_активен Активен Не_активен 6686 5018
50193 11704 Не_активен Активен Не_активен 6686 5018
50196 11704 Не_активен Активен Не_активен 6686 5018
50199 11705 Не_активен Не_активен Активен 6686 5019
50202 11706 Активен Не_активен Не_активен 6686 5020
50205 11707 Не_активен Не_активен Не_активен 6686 5021
50208 11708 Не_активен Не_активен Не_активен 6687 5021
50211 11709 Не_активен Не_активен Не_активен 6688 5021
50214 11710 Не_активен Не_активен Не_активен 6689 5021
50217 11711 Не_активен Не_активен Не_активен 6690 5021
50220 11711 Не_активен Не_активен Активен 6690 5021
50223 11711 Не_активен Не_активен Активен 6690 5021
50226 11711 Не_активен Не_активен Активен 6690 5021
50229 11712 Активен Не_активен Не_активен 6690 5022
50232 11713 Не_активен Активен Не_активен 6690 5023
50235 11714 Не_активен Не_активен Не_активен 6690 5024
50238 11715 Не_активен Не_активен Не_активен 6691 5024
50241 11716 Не_активен Не_активен Не_активен 6692 5024
50244 11717 Не_активен Не_активен Не_активен 6693 5024
50247 11718 Не_активен Не_активен Не_активен 6694 5024
50250 11718 Активен Не_активен Не_активен 6694 5024
50253 11718 Активен Не_активен Не_активен 6694 5024
50256 11718 Активен Не_активен Не_активен 6694 5024
50259 11719 Не_активен Активен Не_активен 6694 5025
50262 11720 Не_активен Не_активен Активен 6694 5026
50265 11721 Не_активен Не_активен Не_активен 6694 5027
50268 11722 Не_активен Не_активен Не_активен 6695 5027
50271 11723 Не_активен Не_активен Не_активен 6696 5027
50274 11724 Не_активен Не_активен Не_активен 6697 5027
50277 11725 Не_активен Не_активен Не_активен 6698 5027
50280 11725 Не_активен Активен Не_активен 6698 5027
50283 11725 Не_активен Активен Не_активен 6698 5027
50286 11725 Не_активен Активен Не_активен 6698 5027
50289 11726 Не_активен Не_активен Активен 6698 5028
50292 11727 Активен Не_активен Не_активен 6698 5029
50295 11728 Не_активен Не_активен Не_активен 6698 5030
50298 11729 Не_активен Не_активен Не_активен 6699 5030
50301 11730 Не_активен Не_активен Не_активен 6700 5030
50304 11731 Не_активен Не_активен Не_активен 6701 5030
50307 11732 Не_активен Не_активен Не_активен 6702 5030
50310 11732 Не_активен Не_активен Активен 6702 5030
50313 11732 Не_активен Не_активен Активен 6702 5030
50316 11732 Не_активен Не_активен Активен 6702 5030
50319 11733 Активен Не_активен Не_активен 6702 5031
50322 11734 Не_активен Активен Не_активен 6702 5032
50325 11735 Не_активен Не_активен Не_активен 6702 5033
50328 11736 Не_активен Не_активен Не_активен 6703 5033
50331 11737 Не_активен Не_активен Не_активен 6704 5033
50334 11738 Не_активен Не_активен Не_активен 6705 5033
50337 11739 Не_активен Не_активен Не_активен 6706 5033
50340 11739 Активен Не_активен Не_активен 6706 5033
50343 11739 Активен Не_активен Не_активен 6706 5033
50346 11739 Активен Не_активен Не_активен 6706 5033
50349 11740 Не_активен Активен Не_активен 6706 5034
50352 11741 Не_активен Не_активен Активен 6706 5035
50355 11742 Не_активен Не_активен Не_активен 6706 5036
50358 11743 Не_активен Не_активен Не_активен 6707 5036
50361 11744 Не_активен Не_активен Не_активен 6708 5036
50364 11745 Не_активен Не_активен Не_активен 6709 5036
50367 11746 Не_активен Не_активен Не_активен 6710 5036
50370 11746 Не_активен Активен Не_активен 6710 5036
50373 11746 Не_активен Активен Не_активен 6710 5036
50376 11746 Не_активен Активен Не_активен 6710 5036
50379 11747 Не_активен Не_активен Активен 6710 5037
50382 11748 Активен Не_активен Не_активен 6710 5038
50385 11749 Не_активен Не_активен Не_активен 6710 5039
50388 11750 Не_активен Не_активен Не_активен 6711 5039
50391 11751 Не_активен Не_активен Не_активен 6712 5039
50394 11752 Не_активен Не_активен Не_активен 6713 5039
50397 11753 Не_активен Не_активен Не_активен 6714 5039
50400 11753 Не_активен Не_активен Активен 6714 5039
50403 11753 Не_активен Не_активен Активен 6714 5039
50406 11753 Не_активен Не_активен Активен 6714 5039
50409 11754 Активен Не_активен Не_активен 6714 5040
50412 11755 Не_активен Активен Не_активен 6714 5041
50415 11756 Не_активен Не_активен Не_активен 6714 5042
50418 11757 Не_активен Не_активен Не_активен 6715 5042
50421 11758 Не_активен Не_активен Не_активен 6716 5042
50424 11759 Не_активен Не_активен Не_активен 6717 5042
50427 11760 Не_активен Не_активен Не_активен 6718 5042
50430 11760 Активен Не_активен Не_активен 6718 5042
50433 11760 Активен Не_активен Не_активен 6718 5042
50436 11760 Активен Не_активен Не_активен 6718 5042
50439 11761 Не_активен Активен Не_активен 6718 5043
50442 11762 Не_активен Не_активен Активен 6718 5044
50445 11763 Не_активен Не_активен Не_активен 6718 5045
50448 11764 Не_активен Не_активен Не_активен 6719 5045
50451 11765 Не_активен Не_активен Не_активен 6720 5045
50454 11766 Не_активен Не_активен Не_активен 6721 5045
50457 11767 Не_активен Не_активен Не_активен 6722 5045
50460 11767 Не_активен Активен Не_активен 6722 5045
50463 11767 Не_активен Активен Не_активен 6722 5045
50466 11767 Не_активен Активен Не_активен 6722 5045
50469 11768 Не_активен Не_активен Активен 6722 5046
50472 11769 Активен Не_активен Не_активен 6722 5047
50475 11770 Не_активен Не_активен Не_активен 6722 5048
50478 11771 Не_активен Не_активен Не_активен 6723 5048
50481 11772 Не_активен Не_активен Не_активен 6724 5048
50484 11773 Не_активен Не_активен Не_активен 6725 5048
50487 11774 Не_активен Не_активен Не_активен 6726 5048
50490 11774 Не_активен Не_активен Активен 6726 5048
50493 11774 Не_активен Не_активен Активен 6726 5048
50496 11774 Не_активен Не_активен Активен 6726 5048
50499 11775 Активен Не_активен Не_активен 6726 5049
50502 11776 Не_активен Активен Не_активен 6726 5050
50505 11777 Не_активен Не_активен Не_активен 6726 5051
50508 11778 Не_активен Не_активен Не_активен 6727 5051
50511 11779 Не_активен Не_активен Не_активен 6728 5051
50514 11780 Не_активен Не_активен Не_активен 6729 5051
50517 11781 Не_активен Не_активен Не_активен 6730 5051
50520 11781 Активен Не_активен Не_активен 6730 5051
50523 11781 Активен Не_активен Не_активен 6730 5051
50526 11781 Активен Не_активен Не_активен 6730 5051
50529 11782 Не_активен Активен Не_активен 6730 5052
50532 11783 Не_активен Не_активен Активен 6730 5053
50535 11784 Не_активен Не_активен Не_активен 6730 5054
50538 11785 Не_активен Не_активен Не_активен 6731 5054
50541 11786 Не_активен Не_активен Не_активен 6732 5054
50544 11787 Не_активен Не_активен Не_активен 6733 5054
50547 11788 Не_активен Не_активен Не_активен 6734 5054
50550 11788 Не_активен Активен Не_активен 6734 5054
50553 11788 Не_активен Активен Не_активен 6734 5054
50556 11788 Не_активен Активен Не_активен 6734 5054
50559 11789 Не_активен Не_активен Активен 6734 5055
50562 11790 Активен Не_активен Не_активен 6734 5056
50565 11791 Не_активен Не_активен Не_активен 6734 5057
50568 11792 Не_активен Не_активен Не_активен 6735 5057
50571 11793 Не_активен Не_активен Не_активен 6736 5057
50574 11794 Не_активен Не_активен Не_активен 6737 5057
50577 11795 Не_активен Не_активен Не_активен 6738 5057
50580 11795 Не_активен Не_активен Активен 6738 5057
50583 11795 Не_активен Не_активен Активен 6738 5057
50586 11795 Не_активен Не_активен Активен 6738 5057
50589 11796 Активен Не_активен Не_активен 6738 5058
50592 11797 Не_активен Активен Не_активен 6738 5059
50595 11798 Не_активен Не_активен Не_активен 6738 5060
50598 11799 Не_активен Не_активен Не_активен 6739 5060
50601 11800 Не_активен Не_активен Не_активен 6740 5060
50604 11801 Не_активен Не_активен Не_активен 6741 5060
50607 11802 Не_активен Не_активен Не_активен 6742 5060
50610 11802 Активен Не_активен Не_активен 6742 5060
50613 11802 Активен Не_активен Не_активен 6742 5060
50616 11802 Активен Не_активен Не_активен 6742 5060
50619 11803 Не_активен Активен Не_активен 6742 5061
50622 11804 Не_активен Не_активен Активен 6742 5062
50625 11805 Не_активен Не_активен Не_активен 6742 5063
50628 11806 Не_активен Не_активен Не_активен 6743 5063
50631 11807 Не_активен Не_активен Не_активен 6744 5063
50634 11808 Не_активен Не_активен Не_активен 6745 5063
50637 11809 Не_активен Не_активен Не_активен 6746 5063
50640 11809 Не_активен Активен Не_активен 6746 5063
50643 11809 Не_активен Активен Не_активен 6746 5063
50646 11809 Не_активен Активен Не_активен 6746 5063
50649 11810 Не_активен Не_активен Активен 6746 5064
50652 11811 Активен Не_активен Не_активен 6746 5065
50655 11812 Не_активен Не_активен Не_активен 6746 5066
50658 11813 Не_активен Не_активен Не_активен 6747 5066
50661 11814 Не_активен Не_активен Не_активен 6748 5066
50664 11815 Не_активен Не_активен Не_активен 6749 5066
50667 11816 Не_активен Не_активен Не_активен 6750 5066
50670 11816 Не_активен Не_активен Активен 6750 5066
50673 11816 Не_активен Не_активен Активен 6750 5066
50676 11816 Не_активен Не_активен Активен 6750 5066
50679 11817 Активен Не_активен Не_активен 6750 5067
50682 11818 Не_активен Активен Не_активен 6750 5068
50685 11819 Не_активен Не_активен Не_активен 6750 5069
50688 11820 Не_активен Не_активен Не_активен 6751 5069
50691 11821 Не_активен Не_активен Не_активен 6752 5069
50694 11822 Не_активен Не_активен Не_активен 6753 5069
50697 11823 Не_активен Не_активен Не_активен 6754 5069
50700 11823 Активен Не_активен Не_активен 6754 5069
50703 11823 Активен Не_активен Не_активен 6754 5069
50706 11823 Активен Не_активен Не_активен 6754 5069
50709 11824 Не_активен Активен Не_активен 6754 5070
50712 11825 Не_активен Не_активен Активен 6754 5071
50715 11826 Не_активен Не_активен Не_активен 6754 5072
50718 11827 Не_активен Не_активен Не_активен 6755 5072
50721 11828 Не_активен Не_активен Не_активен 6756 5072
50724 11829 Не_активен Не_активен Не_активен 6757 5072
50727 11830 Не_активен Не_активен Не_активен 6758 5072
50730 11830 Не_активен Активен Не_активен 6758 5072
50733 11830 Не_активен Активен Не_активен 6758 5072
50736 11830 Не_активен Активен Не_активен 6758 5072
50739 11831 Не_активен Не_активен Активен 6758 5073
50742 11832 Активен Не_активен Не_активен 6758 5074
50745 11833 Не_активен Не_активен Не_активен 6758 5075
50748 11834 Не_активен Не_активен Не_активен 6759 5075
50751 11835 Не_активен Не_активен Не_активен 6760 5075
50754 11836 Не_активен Не_активен Не_активен 6761 5075
50757 11837 Не_активен Не_активен Не_активен 6762 5075
50760 11837 Не_активен Не_активен Активен 6762 5075
50763 11837 Не_активен Не_активен Активен 6762 5075
50766 11837 Не_активен Не_активен Активен 6762 5075
50769 11838 Активен Не_активен Не_активен 6762 5076
50772 11839 Не_активен Активен Не_активен 6762 5077
50775 11840 Не_активен Не_активен Не_активен 6762 5078
50778 11841 Не_активен Не_активен Не_активен 6763 5078
50781 11842 Не_активен Не_активен Не_активен 6764 5078
50784 11843 Не_активен Не_активен Не_активен 6765 5078
50787 11844 Не_активен Не_активен Не_активен 6766 5078
50790 11844 Активен Не_активен Не_активен 6766 5078
50793 11844 Активен Не_активен Не_активен 6766 5078
50796 11844 Активен Не_активен Не_активен 6766 5078
50799 11845 Не_активен Активен Не_активен 6766 5079
50802 11846 Не_активен Не_активен Активен 6766 5080
50805 11847 Не_активен Не_активен Не_активен 6766 5081
50808 11848 Не_активен Не_активен Не_активен 6767 5081
50811 11849 Не_активен Не_активен Не_активен 6768 5081
50814 11850 Не_активен Не_активен Не_активен 6769 5081
50817 11851 Не_активен Не_активен Не_активен 6770 5081
50820 11851 Не_активен Активен Не_активен 6770 5081
50823 11851 Не_активен Активен Не_активен 6770 5081
50826 11851 Не_активен Активен Не_активен 6770 5081
50829 11852 Не_активен Не_активен Активен 6770 5082
50832 11853 Активен Не_активен Не_активен 6770 5083
50835 11854 Не_активен Не_активен Не_активен 6770 5084
50838 11855 Не_активен Не_активен Не_активен 6771 5084
50841 11856 Не_активен Не_активен Не_активен 6772 5084
50844 11857 Не_активен Не_активен Не_активен 6773 5084
50847 11858 Не_активен Не_активен Не_активен 6774 5084
50850 11858 Не_активен Не_активен Активен 6774 5084
50853 11858 Не_активен Не_активен Активен 6774 5084
50856 11858 Не_активен Не_активен Активен 6774 5084
50859 11859 Активен Не_активен Не_активен 6774 5085
50862 11860 Не_активен Активен Не_активен 6774 5086
50865 11861 Не_активен Не_активен Не_активен 6774 5087
50868 11862 Не_активен Не_активен Не_активен 6775 5087
50871 11863 Не_активен Не_активен Не_активен 6776 5087
50874 11864 Не_активен Не_активен Не_активен 6777 5087
50877 11865 Не_активен Не_активен Не_активен 6778 5087
50880 11865 Активен Не_активен Не_активен 6778 5087
50883 11865 Активен Не_активен Не_активен 6778 5087
50886 11865 Активен Не_активен Не_активен 6778 5087
50889 11866 Не_активен Активен Не_активен 6778 5088
50892 11867 Не_активен Не_активен Активен 6778 5089
50895 11868 Не_активен Не_активен Не_активен 6778 5090
50898 11869 Не_активен Не_активен Не_активен 6779 5090
50901 11870 Не_активен Не_активен Не_активен 6780 5090
50904 11871 Не_активен Не_активен Не_активен 6781 5090
50907 11872 Не_активен Не_активен Не_активен 6782 5090
50910 11872 Не_активен Активен Не_активен 6782 5090
50913 11872 Не_активен Активен Не_активен 6782 5090
50916 11872 Не_активен Активен Не_активен 6782 5090
50919 11873 Не_активен Не_активен Активен 6782 5091
50922 11874 Активен Не_активен Не_активен 6782 5092
50925 11875 Не_активен Не_активен Не_активен 6782 5093
50928 11876 Не_активен Не_активен Не_активен 6783 5093
50931 11877 Не_активен Не_активен Не_активен 6784 5093
50934 11878 Не_активен Не_активен Не_активен 6785 5093
50937 11879 Не_активен Не_активен Не_активен 6786 5093
50940 11879 Не_активен Не_активен Активен 6786 5093
50943 11879 Не_активен Не_активен Активен 6786 5093
50946 11879 Не_активен Не_активен Активен 6786 5093
50949 11880 Активен Не_активен Не_активен 6786 5094
50952 11881 Не_активен Активен Не_активен 6786 5095
50955 11882 Не_активен Не_активен Не_активен 6786 5096
50958 11883 Не_активен Не_активен Не_активен 6787 5096
50961 11884 Не_активен Не_активен Не_активен 6788 5096
50964 11885 Не_активен Не_активен Не_активен 6789 5096
50967 11886 Не_активен Не_активен Не_активен 6790 5096
50970 11886 Активен Не_активен Не_активен 6790 5096
50973 11886 Активен Не_активен Не_активен 6790 5096
50976 11886 Активен Не_активен Не_активен 6790 5096
50979 11887 Не_активен Активен Не_активен 6790 5097
50982 11888 Не_активен Не_активен Активен 6790 5098
50985 11889 Не_активен Не_активен Не_активен 6790 5099
50988 11890 Не_активен Не_активен Не_активен 6791 5099
50991 11891 Не_активен Не_активен Не_активен 6792 5099
50994 11892 Не_активен Не_активен Не_активен 6793 5099
50997 11893 Не_активен Не_активен Не_активен 6794 5099
51000 11893 Не_активен Активен Не_активен 6794 5099
51003 11893 Не_активен Активен Не_активен 6794 5099
51006 11893 Не_активен Активен Не_активен 6794 5099
51009 11894 Не_активен Не_активен Активен 6794 5100
51012 11895 Активен Не_активен Не_активен 6794 5101
51015 11896 Не_активен Не_активен Не_активен 6794 5102
51018 11897 Не_активен Не_активен Не_активен 6795 5102
51021 11898 Не_активен Не_активен Не_активен 6796 5102
51024 11899 Не_активен Не_активен Не_активен 6797 5102
51027 11900 Не_активен Не_активен Не_активен 6798 5102
51030 11900 Не_активен Не_активен Активен 6798 5102
51033 11900 Не_активен Не_активен Активен 6798 5102
51036 11900 Не_активен Не_активен Активен 6798 5102
51039 11901 Активен Не_активен Не_активен 6798 5103
51042 11902 Не_активен Активен Не_активен 6798 5104
51045 11903 Не_активен Не_активен Не_активен 6798 5105
51048 11904 Не_активен Не_активен Не_активен 6799 5105
51051 11905 Не_активен Не_активен Не_активен 6800 5105
51054 11906 Не_активен Не_активен Не_активен 6801 5105
51057 11907 Не_активен Не_активен Не_активен 6802 5105
51060 11907 Активен Не_активен Не_активен 6802 5105
51063 11907 Активен Не_активен Не_активен 6802 5105
51066 11907 Активен Не_активен Не_активен 6802 5105
51069 11908 Не_активен Активен Не_активен 6802 5106
51072 11909 Не_активен Не_активен Активен 6802 5107
51075 11910 Не_активен Не_активен Не_активен 6802 5108
51078 11911 Не_активен Не_активен Не_активен 6803 5108
51081 11912 Не_активен Не_активен Не_активен 6804 5108
51084 11913 Не_активен Не_активен Не_активен 6805 5108
51087 11914 Не_активен Не_активен Не_активен 6806 5108
51090 11914 Не_активен Активен Не_активен 6806 5108
51093 11914 Не_активен Активен Не_активен 6806 5108
51096 11914 Не_активен Активен Не_активен 6806 5108
51099 11915 Не_активен Не_активен Активен 6806 5109
51102 11916 Активен Не_активен Не_активен 6806 5110
51105 11917 Не_активен Не_активен Не_активен 6806 5111
51108 11918 Не_активен Не_активен Не_активен 6807 5111
51111 11919 Не_активен Не_активен Не_активен 6808 5111
51114 11920 Не_активен Не_активен Не_активен 6809 5111
51117 11921 Не_активен Не_активен Не_активен 6810 5111
51120 11921 Не_активен Не_активен Активен 6810 5111
51123 11921 Не_активен Не_активен Активен 6810 5111
51126 11921 Не_активен Не_активен Активен 6810 5111
51129 11922 Активен Не_активен Не_активен 6810 5112
51132 11923 Не_активен Активен Не_активен 6810 5113
51135 11924 Не_активен Не_активен Не_активен 6810 5114
51138 11925 Не_активен Не_активен Не_активен 6811 5114
51141 11926 Не_активен Не_активен Не_активен 6812 5114
51144 11927 Не_активен Не_активен Не_активен 6813 5114
51147 11928 Не_активен Не_активен Не_активен 6814 5114
51150 11928 Активен Не_активен Не_активен 6814 5114
51153 11928 Активен Не_активен Не_активен 6814 5114
51156 11928 Активен Не_активен Не_активен 6814 5114
51159 11929 Не_активен Активен Не_активен 6814 5115
51162 11930 Не_активен Не_активен Активен 6814 5116
51165 11931 Не_активен Не_активен Не_активен 6814 5117
51168 11932 Не_активен Не_активен Не_активен 6815 5117
51171 11933 Не_активен Не_активен Не_активен 6816 5117
51174 11934 Не_активен Не_активен Не_активен 6817 5117
51177 11935 Не_активен Не_активен Не_активен 6818 5117
51180 11935 Не_активен Активен Не_активен 6818 5117
51183 11935 Не_активен Активен Не_активен 6818 5117
51186 11935 Не_активен Активен Не_активен 6818 5117
51189 11936 Не_активен Не_активен Активен 6818 5118
51192 11937 Активен Не_активен Не_активен 6818 5119
51195 11938 Не_активен Не_активен Не_активен 6818 5120
51198 11939 Не_активен Не_активен Не_активен 6819 5120
51201 11940 Не_активен Не_активен Не_активен 6820 5120
51204 11941 Не_активен Не_активен Не_активен 6821 5120
51207 11942 Не_активен Не_активен Не_активен 6822 5120
51210 11942 Не_активен Не_активен Активен 6822 5120
51213 11942 Не_активен Не_активен Активен 6822 5120
51216 11942 Не_активен Не_активен Активен 6822 5120
51219 11943 Активен Не_активен Не_активен 6822 5121
51222 11944 Не_активен Активен Не_активен 6822 5122
51225 11945 Не_активен Не_активен Не_активен 6822 5123
51228 11946 Не_активен Не_активен Не_активен 6823 5123
51231 11947 Не_активен Не_активен Не_активен 6824 5123
51234 11948 Не_активен Не_активен Не_активен 6825 5123
51237 11949 Не_активен Не_активен Не_активен 6826 5123
51240 11949 Активен Не_активен Не_активен 6826 5123
51243 11949 Активен Не_активен Не_активен 6826 5123
51246 11949 Активен Не_активен Не_активен 6826 5123
51249 11950 Не_активен Активен Не_активен 6826 5124
51252 11951 Не_активен Не_активен Активен 6826 5125
51255 11952 Не_активен Не_активен Не_активен 6826 5126
51258 11953 Не_активен Не_активен Не_активен 6827 5126
51261 11954 Не_активен Не_активен Не_активен 6828 5126
51264 11955 Не_активен Не_активен Не_активен 6829 5126
51267 11956 Не_активен Не_активен Не_активен 6830 5126
51270 11956 Не_активен Активен Не_активен 6830 5126
51273 11956 Не_активен Активен Не_активен 6830 5126
51276 11956 Не_активен Активен Не_активен 6830 5126
51279 11957 Не_активен Не_активен Активен 6830 5127
51282 11958 Активен Не_активен Не_активен 6830 5128
51285 11959 Не_активен Не_активен Не_активен 6830 5129
51288 11960 Не_активен Не_активен Не_активен 6831 5129
51291 11961 Не_активен Не_активен Не_активен 6832 5129
51294 11962 Не_активен Не_активен Не_активен 6833 5129
51297 11963 Не_активен Не_активен Не_активен 6834 5129
51300 11963 Не_активен Не_активен Активен 6834 5129
51303 11963 Не_активен Не_активен Активен 6834 5129
51306 11963 Не_активен Не_активен Активен 6834 5129
51309 11964 Активен Не_активен Не_активен 6834 5130
51312 11965 Не_активен Активен Не_активен 6834 5131
51315 11966 Не_активен Не_активен Не_активен 6834 5132
51318 11967 Не_активен Не_активен Не_активен 6835 5132
51321 11968 Не_активен Не_активен Не_активен 6836 5132
51324 11969 Не_активен Не_активен Не_активен 6837 5132
51327 11970 Не_активен Не_активен Не_активен 6838 5132
51330 11970 Активен Не_активен Не_активен 6838 5132
51333 11970 Активен Не_активен Не_активен 6838 5132
51336 11970 Активен Не_активен Не_активен 6838 5132
51339 11971 Не_активен Активен Не_активен 6838 5133
51342 11972 Не_активен Не_активен Активен 6838 5134
51345 11973 Не_активен Не_активен Не_активен 6838 5135
51348 11974 Не_активен Не_активен Не_активен 6839 5135
51351 11975 Не_активен Не_активен Не_активен 6840 5135
51354 11976 Не_активен Не_активен Не_активен 6841 5135
51357 11977 Не_активен Не_активен Не_активен 6842 5135
51360 11977 Не_активен Активен Не_активен 6842 5135
51363 11977 Не_активен Активен Не_активен 6842 5135
51366 11977 Не_активен Активен Не_активен 6842 5135
51369 11978 Не_активен Не_активен Активен 6842 5136
51372 11979 Активен Не_активен Не_активен 6842 5137
51375 11980 Не_активен Не_активен Не_активен 6842 5138
51378 11981 Не_активен Не_активен Не_активен 6843 5138
51381 11982 Не_активен Не_активен Не_активен 6844 5138
51384 11983 Не_активен Не_активен Не_активен 6845 5138
51387 11984 Не_активен Не_активен Не_активен 6846 5138
51390 11984 Не_активен Не_активен Активен 6846 5138
51393 11984 Не_активен Не_активен Активен 6846 5138
51396 11984 Не_активен Не_активен Активен 6846 5138
51399 11985 Активен Не_активен Не_активен 6846 5139
51402 11986 Не_активен Активен Не_активен 6846 5140
51405 11987 Не_активен Не_активен Не_активен 6846 5141
51408 11988 Не_активен Не_активен Не_активен 6847 5141
51411 11989 Не_активен Не_активен Не_активен 6848 5141
51414 11990 Не_активен Не_активен Не_активен 6849 5141
51417 11991 Не_активен Не_активен Не_активен 6850 5141
51420 11991 Активен Не_активен Не_активен 6850 5141
51423 11991 Активен Не_активен Не_активен 6850 5141
51426 11991 Активен Не_активен Не_активен 6850 5141
51429 11992 Не_активен Активен Не_активен 6850 5142
51432 11993 Не_активен Не_активен Активен 6850 5143
51435 11994 Не_активен Не_активен Не_активен 6850 5144
51438 11995 Не_активен Не_активен Не_активен 6851 5144
51441 11996 Не_активен Не_активен Не_активен 6852 5144
51444 11997 Не_активен Не_активен Не_активен 6853 5144
51447 11998 Не_активен Не_активен Не_активен 6854 5144
51450 11998 Не_активен Активен Не_активен 6854 5144
51453 11998 Не_активен Активен Не_активен 6854 5144
51456 11998 Не_активен Активен Не_активен 6854 5144
51459 11999 Не_активен Не_активен Активен 6854 5145
51462 12000 Активен Не_активен Не_активен 6854 5146
51465 12001 Не_активен Не_активен Не_активен 6854 5147
51468 12002 Не_активен Не_активен Не_активен 6855 5147
51471 12003 Не_активен Не_активен Не_активен 6856 5147
51474 12004 Не_активен Не_активен Не_активен 6857 5147
51477 12005 Не_активен Не_активен Не_активен 6858 5147
51480 12005 Не_активен Не_активен Активен 6858 5147
51483 12005 Не_активен Не_активен Активен 6858 5147
51486 12005 Не_активен Не_активен Активен 6858 5147
51489 12006 Активен Не_активен Не_активен 6858 5148
51492 12007 Не_активен Активен Не_активен 6858 5149
51495 12008 Не_активен Не_активен Не_активен 6858 5150
51498 12009 Не_активен Не_активен Не_активен 6859 5150
51501 12010 Не_активен Не_активен Не_активен 6860 5150
51504 12011 Не_активен Не_активен Не_активен 6861 5150
51507 12012 Не_активен Не_активен Не_активен 6862 5150
51510 12012 Активен Не_активен Не_активен 6862 5150
51513 12012 Активен Не_активен Не_активен 6862 5150
51516 12012 Активен Не_активен Не_активен 6862 5150
51519 12013 Не_активен Активен Не_активен 6862 5151
51522 12014 Не_активен Не_активен Активен 6862 5152
51525 12015 Не_активен Не_активен Не_активен 6862 5153
51528 12016 Не_активен Не_активен Не_активен 6863 5153
51531 12017 Не_активен Не_активен Не_активен 6864 5153
51534 12018 Не_активен Не_активен Не_активен 6865 5153
51537 12019 Не_активен Не_активен Не_активен 6866 5153
51540 12019 Не_активен Активен Не_активен 6866 5153
51543 12019 Не_активен Активен Не_активен 6866 5153
51546 12019 Не_активен Активен Не_активен 6866 5153
51549 12020 Не_активен Не_активен Активен 6866 5154
51552 12021 Активен Не_активен Не_активен 6866 5155
51555 12022 Не_активен Не_активен Не_активен 6866 5156
51558 12023 Не_активен Не_активен Не_активен 6867 5156
51561 12024 Не_активен Не_активен Не_активен 6868 5156
51564 12025 Не_активен Не_активен Не_активен 6869 5156
51567 12026 Не_активен Не_активен Не_активен 6870 5156
51570 12026 Не_активен Не_активен Активен 6870 5156
51573 12026 Не_активен Не_активен Активен 6870 5156
51576 12026 Не_активен Не_активен Активен 6870 5156
51579 12027 Активен Не_активен Не_активен 6870 5157
51582 12028 Не_активен Активен Не_активен 6870 5158
51585 12029 Не_активен Не_активен Не_активен 6870 5159
51588 12030 Не_активен Не_активен Не_активен 6871 5159
51591 12031 Не_активен Не_активен Не_активен 6872 5159
51594 12032 Не_активен Не_активен Не_активен 6873 5159
51597 12033 Не_активен Не_активен Не_активен 6874 5159
